u10,v10,d2m,t2m,evabs,sp,sshf,tp,swvli,swvl1,swvl2
1.141,1.4749,294.5,302.51,-0.0011297,96094,-1.1371e+06,0,0.36879,0.36435,0.36334
-2.2054,0.054361,278.15,304.46,-0.00088492,93478,-1.4959e+06,0,0.12996,0.12975,0.20187
0.94772,2.0969,295.04,300.84,-0.0017294,97804,-4.4529e+06,0.00074952,0.21895,0.21834,0.20281
-1.0542,-2.7354,282.61,304.91,-0.00034822,96452,-1.2793e+06,0,0.19858,0.19854,0.2837
-1.2359,-0.70902,276.2,302.46,-3.7972e-05,96014,1.2011e+05,0,0.11859,0.11855,0.15689
0.76275,-0.26807,294.03,296.06,0,96648,1.0351e+05,0,0.24549,0.24496,0.2415
3.2058,2.5297,293.64,300.01,-0.00025462,98374,-7.1102e+05,5.8658e-05,0.25519,0.24979,0.20738
0.37296,2.0391,293.68,293.93,-2.2829e-07,95217,62347,0.00035847,0.37471,0.37465,0.3554
1.1298,0.257,295.55,296.27,-0.00013629,97280,-3.3336e+05,0.020309,0.40599,0.40466,0.4157
0.42344,1.2226,291.72,298.1,-0.0006281,88755,-7.0236e+05,0.00028677,0.4031,0.40637,0.42668
1.2672,1.4567,295.7,298.94,-0.0013768,98327,-1.7595e+06,0.0075017,0.41887,0.41941,0.41291
0.66675,-0.79569,292,303.88,-0.0024441,96276,-3.2766e+06,0,0.43121,0.42941,0.43135
-0.91228,-3.486,278.15,306.21,0,98129,-5.4783e+06,0,0.0056591,0.0052,0.0010868
-2.3606,-0.28591,282.03,297.21,-0.00032234,98559,-5.0025e+06,0,0.044542,0.044542,0.059158
1.1306,1.4856,294.79,296.11,-0.00095386,97415,-7.2619e+05,0.01645,0.25809,0.25697,0.21784
1.2593,1.4189,296.96,300.84,-0.0004737,99832,-1.4107e+06,0.0039366,0.29686,0.28835,0.29866
2.127,0.85853,297.31,303.43,-0.0025975,97828,-2.7134e+06,0.00029329,0.44213,0.46246,0.4777
-3.2138,-0.534,274.03,311.57,-5.0299e-05,96003,-5.0638e+06,0,0.052121,0.052112,0.059261
0.045234,1.3262,294.72,295.84,-0.0026507,97993,-2.296e+06,0.0058397,0.44179,0.44881,0.42934
1.0123,2.9839,294.91,298.26,-0.00074643,1.001e+05,-1.9183e+05,0.0015251,0.35722,0.35631,0.34569
-1.3807,0.14782,283.12,309.57,-6.0877e-07,96343,-5.409e+06,0.00021508,0.030001,0.029635,0.036465
0.33613,0.53057,294.12,305.31,-0.0017065,96702,-2.3502e+06,2.607e-05,0.38104,0.37696,0.4086
2.3935,-0.014033,296.14,298.25,-3.0819e-05,96638,-91461,0,0.43254,0.42684,0.39303
-2.0643,1.031,274.09,309.22,-7.6096e-08,97949,-1.3486e+06,0,0.01292,0.012798,0.14127
1.0706,0.11086,296.22,300.27,-0.0024105,96357,-2.0621e+06,0.0015577,0.28336,0.28325,0.29533
0.12427,1.785,294.73,296.66,-5.0984e-06,98361,76067,0,0.34427,0.3438,0.33867
-3.772,-0.9346,275.77,310.66,-4.5658e-07,94850,-3.6442e+06,0,0.014391,0.014326,0.014972
1.3603,0.5191,290.31,290.52,0,89541,23353,0,0.40074,0.40041,0.41405
1.6826,1.1406,293.13,294.62,-0.0010385,95742,-2.6087e+06,0.0044971,0.41723,0.41252,0.40548
0.10689,0.84111,294.65,294.68,-2.2829e-07,99656,1.1362e+05,0.00034543,0.43158,0.43087,0.42859
-0.12649,1.0671,295.47,296.09,-0.00087503,97896,-6.7636e+05,0.015284,0.43515,0.4236,0.41283
0.79461,0.50551,295.68,301.87,-0.0017336,97214,-2.382e+06,0.001284,0.43764,0.45107,0.42388
-0.20221,2.2281,295.76,301.88,-0.00062962,96428,-1.1183e+06,0.00011732,0.34807,0.34504,0.338
0.86165,4.0811,293.53,302.07,-9.6185e-05,95687,-1.1789e+06,0.00031936,0.18056,0.17487,0.14101
-1.0931,-4.2056,271.59,301.58,-1.0882e-05,97956,-4.3309e+06,0,0.048692,0.048674,0.05853
1.7323,1.0824,295,296.09,-6.7725e-06,97952,1.7644e+05,0,0.26427,0.26262,0.21315
-0.56387,-4.2303,280.01,301.97,-1.8263e-06,1.0062e+05,76067,0,0.024051,0.02391,0.15767
1.9946,0.8598,291.94,298.37,-0.0016285,92673,-2.0772e+06,0.00071693,0.3622,0.36079,0.34584
2.3381,1.9681,295.36,298.47,-3.8048e-06,97620,3.9668e+05,0,0.090639,0.090151,0.076725
1.0603,2.2298,294.6,296.22,-1.7046e-05,97610,3.0497e+05,0.00039105,0.32524,0.32594,0.3268
0.16813,-1.7035,288.84,300.96,-0.0023061,90170,-3.8457e+06,5.2141e-05,0.27641,0.27655,0.30205
2.3472,-0.80461,282.68,312.92,0,96271,-5.3151e+06,6.5176e-06,0.014157,0.014101,4.6847e-05
1.2196,1.5641,295.96,297.49,-2.1307e-06,97804,1.1939e+05,0,0.26143,0.26027,0.16082
1.2245,-1.7112,276.81,291.96,-4.8701e-06,95923,67401,0,0.12072,0.12079,0.17976
-0.25104,-0.82245,294.78,297.66,-0.0024616,97136,-2.5762e+06,0.0064785,0.41747,0.41446,0.39681
-0.2018,0.82369,296.15,296.69,-0.0024275,96346,-3.8998e+06,0.0063025,0.36836,0.33841,0.33136
1.9007,0.12276,295.12,296.54,-2.5873e-06,97999,68123,0,0.33788,0.33757,0.3533
-2.757,-4.2324,275.67,311.59,-5.3267e-07,97500,-3.6731e+06,0,0.018664,0.018645,0.13276
-0.66484,1.6963,283.09,311.82,-0.00036237,96748,-4.658e+06,0,0.054932,0.05481,0.072874
-1.7539,-0.1521,290.44,300.67,-0.0023652,95241,-3.1301e+06,0,0.32202,0.32203,0.37261
1.2676,0.84281,295.63,298.02,-0.00251,96195,-2.2527e+06,0.0023528,0.45927,0.45925,0.45527
-2.44,-3.1024,275.48,298.42,-0.00027174,97855,-5.3173e+06,0,0.019085,0.019076,0.075592
1.3938,3.8288,295.69,298.82,0,96141,1.1939e+05,0,0.1228,0.11629,0.0035135
0.07213,0.29948,280.96,304.77,0,97698,-3.8327e+06,0,0.01634,0.016462,0.15425
1.0847,1.3161,292.94,293.91,-8.3706e-06,97990,4.5445e+05,0,0.44726,0.44678,0.44971
1.4807,0.88147,293.49,295.4,-4.5658e-05,98993,1.8727e+05,0.00028026,0.38272,0.38199,0.38106
1.5788,1.0314,294.96,298.27,-0.0020347,96932,-2.4867e+06,0.0014078,0.32557,0.32491,0.31636
2.8015,1.0905,293.37,306.23,-0.0001283,98270,-6.3953e+05,0,0.057209,0.056047,0.072678
-1.0261,0.18096,295.4,296.8,-0.0011717,94919,-3.4637e+06,0.0095482,0.37451,0.37117,0.32208
-2.4578,-2.1024,281.74,302.99,-0.00069666,97039,-3.6478e+06,0,0.28986,0.28882,0.27965
1.4699,1.1075,291.93,301.3,-7.6096e-07,96587,-95793,0,0.25041,0.2493,0.27753
1.8163,1.3441,293.04,296.06,-0.0020363,95794,-2.9243e+06,0.0025744,0.48082,0.47986,0.47733
-1.9224,-1.975,279.11,298.93,0,98162,2.6309e+05,0,0.014485,0.014419,1.8739e-05
1.729,1.2285,292.18,303.46,-9.8925e-07,96669,-1.8172e+05,0,0.20944,0.2082,0.27347
0.18758,1.9707,295.12,296.26,-4.8701e-06,96484,31296,6.5176e-06,0.43143,0.43288,0.46466
1.1037,1.6563,293.46,301.4,-0.00066006,97453,-5.0176e+06,0.0011992,0.14554,0.14487,0.15994
-1.7639,-1.3441,290.62,304.61,-0.0010591,95940,-1.1898e+06,0,0.26318,0.26005,0.29027
-0.73891,-0.45159,295.48,300.89,-0.00088523,95796,-5.9275e+06,0.0025093,0.18553,0.18689,0.18092
1.6276,-0.40571,293.5,295.31,-0.0024187,91649,-3.8059e+06,0.0069347,0.40523,0.40128,0.39077
1.4819,0.54927,286.96,306.82,-0.0014572,1.0072e+05,-1.862e+06,0,0.14744,0.14693,0.18782
1.0901,1.6321,294.89,305.76,-0.001695,98445,-3.0687e+06,0.015049,0.30836,0.30076,0.18182
1.4376,2.6037,294.96,300.55,-6.0877e-07,98371,84732,0,0.073287,0.073146,0.059186
1.6665,0.36617,293.76,296.78,-9.4359e-06,97108,2.0821e+05,5.2141e-05,0.41058,0.40994,0.40206
-0.083042,0.01188,294.29,295.55,-0.0026896,96033,-2.4455e+06,0.0032457,0.38728,0.38584,0.38193
1.6325,1.3747,295.57,296.3,-1.4458e-06,97308,1.685e+05,0,0.42873,0.42894,0.44706
2.9832,3.6232,294.46,298.97,-7.6096e-08,97846,1.1867e+05,0,0.13846,0.13829,0.13786
0.17061,-0.7719,295.29,296.05,-0.00092616,96675,-1.2439e+06,0.010571,0.40922,0.40784,0.40698
-1.0186,-1.0383,286.53,308.3,-0.001486,96192,-4.9339e+06,0,0.18553,0.18482,0.24065
-0.31435,-0.39636,280.48,307.88,-0.0020906,96050,-4.7006e+06,0,0.096804,0.096813,0.15088
1.395,0.68776,296.44,300.66,-0.00025857,1.0135e+05,-1.0879e+05,0,0.39157,0.38711,0.39451
-2.5269,-0.38404,276.54,301.57,-1.5219e-07,98060,-3.3835e+06,0,0.01277,0.012817,0.14113
2.4742,-1.0412,298.39,301.03,-0.00028437,1.0131e+05,3.4469e+05,0.00062569,0.44922,0.44811,0.45384
0.40316,0.67289,294.19,294.52,0,96627,8189.2,0,0.40893,0.40621,0.40251
-2.6217,-2.9274,286.05,293.64,0,98914,4.0246e+05,0,0.011655,0.011777,0.16252
1.177,0.70857,295.31,298.71,-0.0021632,94834,-2.6361e+06,0.0011927,0.41116,0.41349,0.42643
2.9265,2.2723,294.86,301.15,0,98256,2.2554e+05,0,0.017071,0.017015,0.00041225
0.58441,0.57645,294.55,296.25,-7.0769e-06,98807,1.0278e+05,0.0011666,0.38176,0.38055,0.37618
-3.1319,-0.33434,271.52,288.87,-1.5219e-07,96164,3.0858e+05,0,0.049208,0.049208,0.059102
-0.76704,2.596,293.13,306.69,-3.196e-06,96475,-3.1575e+06,3.9105e-05,0.027892,0.026899,0.13967
2.804,1.2736,289.47,307.91,-6.0877e-06,94629,-3.9879e+06,6.5176e-06,0.14076,0.13975,0.15125
1.0359,2.1635,294.1,299.73,-0.0018533,1.0046e+05,-1.4858e+06,0.00067131,0.38089,0.38046,0.39254
-2.5178,-0.98133,288.65,301.83,-0.0009407,90482,-8.345e+05,0,0.38887,0.38518,0.39094
2.2594,1.4584,292.55,301.6,-0.0016508,92346,-1.7855e+06,7.8211e-05,0.34732,0.34091,0.35501
-0.99339,-1.0081,283.14,309.37,-0.00036785,98167,-3.0412e+06,0,0.11484,0.11476,0.15581
0.16565,1.9979,296.34,299.08,-0.0015123,98768,-2.2289e+06,0.00074952,0.32248,0.32134,0.25505
0.75241,-1.2141,294.38,298.48,-0.00073874,94363,-8.345e+05,0.0061852,0.43228,0.41861,0.39898
-2.3333,-3.2214,274.22,297.77,0,96067,1.851e+05,0,0.011768,0.01173,0.079639
-0.23449,1.8016,286.45,306.3,0,96466,-3.0557e+06,8.4728e-05,0.017914,0.017886,0.0015834
0.58648,0.45836,274.69,308.4,-8.0662e-06,99889,-2.9185e+06,0,0.025072,0.0251,0.11807
-0.85104,-0.83859,294.63,297.8,-0.0029724,91641,-3.7027e+06,0.0035195,0.41386,0.43271,0.41441
1.8858,-2.1704,295.71,304.91,-0.0023135,96680,-1.9278e+06,0.00024767,0.2995,0.295,0.29344
0.86372,1.1563,292.96,295,-0.00122,94940,-3.0889e+06,0.001688,0.39169,0.39671,0.39975
0.43999,1.6291,294.87,295.24,0,96653,1.1362e+05,0,0.44961,0.44687,0.40388
-0.98966,0.37764,294.33,302.47,-0.00085479,97952,-1.6093e+06,4.5623e-05,0.41143,0.40808,0.41138
1.7331,0.39081,294.44,296.62,-9.8925e-07,97627,97729,0,0.12251,0.12237,0.062193
-3.1066,0.27994,281.09,308.4,-0.00011658,95477,-2.0187e+06,0,0.1297,0.12967,0.15207
1.592,2.367,294.61,298,-7.0008e-06,97805,2.1038e+05,0,0.22939,0.22913,0.23305
2.0294,1.1729,292.02,301.99,-0.0029766,92610,-3.7178e+06,0.00013687,0.32754,0.33817,0.33499
-0.65615,0.97705,294.96,296.34,-9.6642e-06,97467,19021,0,0.39545,0.39308,0.39229
0.4371,1.5433,287.87,301.09,-0.00087412,97979,-4.6082e+06,0,0.055588,0.05556,0.065295
0.4673,1.5319,297.22,298.71,-0.00080837,1.0103e+05,-1.5422e+06,0.0059766,0.25228,0.25119,0.26036
1.8357,0.93117,295.06,298.15,-1.3241e-05,99357,3.5913e+05,0,0.18335,0.18367,0.24455
0.16979,0.8598,279.38,303.56,0,97285,-1.5371e+06,0,0.020069,0.020032,0.029326
-1.5367,-4.0226,270.54,305.18,-1.1491e-05,97612,-5.2465e+06,0,0.11719,0.11719,0.14739
0.58523,0.57221,295.09,303.85,-0.0019352,98088,-3.9511e+06,0.0006322,0.10733,0.10855,0.18876
0.99158,3.6071,296.13,298.28,-4.4136e-06,98395,80399,0,0.16203,0.16211,0.23602
1.7948,1.5646,294.33,301.57,-0.0008576,97128,-1.3638e+06,0.0010819,0.45367,0.44888,0.44301
-0.5498,1.1223,294.03,295.19,-0.0017478,97176,-6.1065e+05,0.00095808,0.39604,0.39791,0.40089
0.95268,2.6232,294.23,302.16,-0.00086049,98320,-5.9484e+06,0.0039431,0.31085,0.31045,0.28346
-0.63877,-0.25108,281.35,297.59,-0.0015549,95770,-5.817e+06,0,0.17383,0.17417,0.23345
0.077096,2.1228,293.86,294.66,-1.2175e-06,96328,1.6344e+05,0,0.43534,0.43413,0.43136
0.76937,0.40738,294.62,302.81,-0.0010144,1.0038e+05,-2.1877e+06,0.00036498,0.27442,0.27187,0.27655
-2.0047,-0.83817,279.31,310.06,-0.00043557,95770,-4.2096e+06,0,0.10919,0.10914,0.15225
-2.279,-1.1109,284.12,304.16,-0.00099374,1.0082e+05,-8.1645e+05,0,0.14151,0.1413,0.17697
-1.5189,-0.19755,293.86,299.42,-0.0029856,94729,-3.0672e+06,0.0012057,0.37698,0.37647,0.37187
0.63613,1.3428,293.3,298.56,-0.00057559,98405,-5.3483e+05,0.0012514,0.47717,0.4793,0.47639
2.3861,-0.022105,292.57,306.53,0,97550,-1.4512e+06,0,0.025372,0.025531,0.00055279
-2.6701,1.664,280.12,307.49,-6.354e-05,97738,-9.6448e+05,0,0.13011,0.13008,0.15213
1.0292,1.229,289.53,291.75,-1.5219e-07,89438,73178,0,0.22791,0.22828,0.26735
2.3782,0.75955,295.01,301.21,-0.0012751,95099,-2.3069e+06,0.0031545,0.47336,0.4785,0.47185
-1.4072,1.22,293.71,294.74,0,96344,-5530.7,0,0.37422,0.3747,0.38086
-1.3828,0.39803,295.62,300.39,-0.002296,96395,-2.0382e+06,0.00027374,0.18322,0.18354,0.24161
0.3113,-3.3267,290.83,305.55,-7.6096e-08,1.0103e+05,-1.9111e+05,6.5176e-05,0.018504,0.017839,0.13533
1.0743,1.0425,294.92,295.63,-9.2837e-06,95437,-65465,1.9553e-05,0.16687,0.16705,0.18079
2.0981,1.8241,295.75,301.13,-0.0017426,99312,-5.4747e+06,0.0014078,0.2128,0.21521,0.19369
2.295,2.7668,293.05,302.02,-0.0022242,93371,-1.6678e+06,6.5176e-05,0.35237,0.34467,0.35725
-0.58249,-0.37257,294.65,303.25,-0.0024704,95832,-4.4363e+06,0.00069086,0.31164,0.31149,0.32758
1.0739,-0.24046,295.34,296.55,-0.001235,99670,-2.1509e+06,0.0066088,0.4516,0.45412,0.48317
-0.69628,-1.2426,278.78,303.32,-8.8195e-05,97660,-5.1382e+06,0,0.025831,0.025859,0.12108
1.0574,-0.67504,296.44,300.33,-0.0028629,96711,-3.0333e+06,0.0023007,0.27098,0.30005,0.29169
-2.0196,-0.64148,278.94,307.06,-7.2367e-05,98636,-4.1135e+05,0,0.045123,0.045076,0.059177
3.4073,3.7749,292.68,304.25,-1.6741e-06,95040,-1.6996e+06,6.5176e-06,0.13481,0.13445,0.13745
0.53889,-0.37555,296.31,302.38,-0.00054127,96699,-9.782e+05,0,0.36082,0.35437,0.35438
0.64151,0.70007,295.17,295.8,-1.3469e-05,98125,4.3928e+05,0,0.25845,0.25751,0.25753
1.321,0.22726,294.83,295.88,-5.4789e-06,96320,76789,0.0058397,0.34384,0.34013,0.20062
1.8825,1.7664,295.03,298.33,-0.00019473,98814,4.1834e+05,0,0.33627,0.33428,0.34477
-1.3302,-0.47835,294.9,299.19,-0.0005991,95917,-9.9047e+05,0.012188,0.40993,0.439,0.42789
-0.15546,3.3811,283.15,299.04,-1.5219e-07,95132,-5.3036e+06,2.607e-05,0.018139,0.01813,0.032062
1.5419,0.83729,294.28,298.59,-0.0012457,95108,-3.954e+06,0.0037411,0.18915,0.18897,0.18806
1.244,-0.80376,279.03,312.69,-7.6857e-06,97325,-2.5387e+06,0,0.10574,0.10564,0.13127
0.32661,0.43924,294.83,297.33,-1.2175e-06,97643,92675,0,0.44434,0.44184,0.41881
-3.2705,0.76932,291.69,306.84,-0.00012518,97148,-2.0433e+06,6.5176e-06,0.2211,0.22056,0.28284
0.39861,1.2693,294.2,296.31,-0.0017684,95017,-1.4151e+06,0.0077429,0.37227,0.37118,0.36606
1.6479,-1.723,288.09,298.06,-0.0024754,96204,-3.9785e+06,0,0.10989,0.10996,0.17429
-3.9818,2.0595,293.9,306.98,-8.2869e-05,1.0018e+05,-5.7231e+06,0.00034543,0.031003,0.051363,0.10013
1.7468,1.3976,294.35,307.45,-0.00068593,98411,-2.821e+06,7.8211e-05,0.088793,0.08423,0.092831
-0.059456,0.029722,294.17,295.91,-2.4351e-06,95540,19021,0,0.46497,0.46337,0.46962
-0.97104,2.0748,295.27,296.18,-0.0011275,98980,-2.3054e+06,0.0068369,0.42032,0.41887,0.41095
0.45489,1.1389,294.49,294.8,-0.0014499,95105,-1.3833e+06,0.0027439,0.38089,0.37951,0.37181
0.68868,1.0098,293.6,305.96,-0.0015474,97164,-2.865e+06,0.0040344,0.23172,0.23617,0.25885
1.0152,1.1657,295.04,296.01,-0.0015358,98134,-4.3656e+06,0.0051424,0.40876,0.40769,0.4034
2.043,-0.62576,294.93,303.35,-0.0024951,96033,-1.584e+06,0.00539,0.45691,0.45332,0.44976
2.0517,0.8135,294.25,300.3,-0.0022578,92925,-2.5776e+06,0.00059962,0.3707,0.37055,0.38115
2.2234,1.7048,295.03,296.93,-0.00014831,97870,-3364.4,0.0017597,0.33391,0.33547,0.32668
0.88565,1.4881,294.95,295.49,-7.6096e-08,98932,1.3961e+05,0,0.39963,0.39883,0.3976
1.5502,0.27739,294.81,305.93,-0.0027809,97537,-2.3892e+06,3.9105e-05,0.32011,0.32123,0.32957
2.9244,2.5153,294.94,300.81,-0.00048937,98539,-9.7242e+05,0.00072997,0.34111,0.33569,0.28559
0.57034,1.4499,295.46,296.03,-1.2175e-06,1.0006e+05,86176,0.0001499,0.39795,0.39633,0.38946
0.58068,0.61044,295.68,302.09,-0.00091673,1.0042e+05,-9.9914e+05,0.00069086,0.29178,0.28975,0.31188
1.6748,1.7082,292.61,297.62,-0.0017494,95549,-2.6419e+06,0.0014143,0.37639,0.39479,0.39751
-0.14677,-2.6852,293.69,293.9,0,99255,39962,6.5176e-06,0.24866,0.24719,0.23952
0.13089,0.32327,294.97,304.3,-0.0018214,96034,-2.0007e+06,6.5176e-06,0.3703,0.36548,0.38339
2.0501,1.4435,294.33,298.79,-2.0546e-06,97968,4.3712e+05,0,0.066991,0.0667,0.067993
0.89351,0.8203,294.14,294.22,0,96714,29130,0.0026918,0.44611,0.44165,0.42725
2.5685,0.3615,293.77,301.58,-0.0019267,95508,-1.2049e+06,0.0003324,0.34775,0.34514,0.33565
3.212,1.6211,294.24,305.72,-4.718e-06,1.0095e+05,-1.6815e+06,0,0.024276,0.023807,0.17015
0.016682,0.62616,295.78,298.97,-0.0029669,95565,-3.5503e+06,0.0015251,0.36812,0.42522,0.38156
0.55999,1.8628,294.41,294.67,-2.2829e-07,98757,1.1073e+05,0.00018901,0.43078,0.43879,0.47653
-1.8119,0.75657,283.07,308.09,-0.0015821,93730,-1.7963e+06,0,0.14943,0.14685,0.21631
1.6445,1.0064,294.54,296.73,-2.6634e-05,1.0004e+05,4.6889e+05,0.00015642,0.3716,0.37057,0.37538
1.5167,0.037794,292.3,299.76,-0.00078189,95723,-9.6303e+05,0.00038454,0.36772,0.36433,0.36941
-1.1928,-1.6538,287.69,294.73,0,98653,-2.738e+06,0,0.010512,0.010559,0.13671
0.92248,0.19752,295.79,296.71,-3.0438e-07,99371,32018,0,0.45987,0.45967,0.46193
2.0393,-1.7834,295.59,300.44,-0.00016437,96470,12522,0.00049534,0.46891,0.46201,0.46201
0.78675,-0.86493,290.9,297.7,-0.0026739,95640,-2.1227e+06,6.5176e-06,0.25314,0.25367,0.30115
1.1505,1.3127,294.48,294.91,-7.6096e-07,96817,90508,0,0.38487,0.38308,0.36983
1.1616,0.50424,286.87,309.15,-1.5219e-07,97137,-4.7346e+06,1.3035e-05,0.021512,0.021456,0.050763
0.95806,-1.6963,297.06,297.95,-9.2076e-06,1.0107e+05,1.1362e+05,0,0.39808,0.39587,0.40297
0.83848,0.80458,294.04,294.67,-0.00020165,95161,-8.9732e+05,0.014678,0.41982,0.4167,0.41966
3.3018,1.9142,297.28,298.87,0,96858,53681,0,0.11955,0.11919,0.00014991
-0.28787,2.8012,295.53,298.4,-0.0012391,97162,-4.4912e+06,0.0094309,0.41094,0.41028,0.33832
2.4821,0.29353,294.35,295.81,-7.6096e-08,97003,2.306e+05,0,0.30843,0.30844,0.30938
-0.90235,-3.119,276.69,297.69,-6.2855e-05,95782,6.458e+05,0,0.096804,0.096804,0.15317
3.0394,2.6822,292.82,308.18,-4.8701e-06,97778,-4.1764e+06,0.00025419,0.13576,0.13599,0.13786
-0.11366,-1.8947,296.93,300.68,-3.645e-05,1.0042e+05,-1.8584e+06,0.0076777,0.19007,0.24777,0.23798
1.3379,1.8844,293.16,300.66,-9.7631e-05,97476,5.3965e+05,0,0.11736,0.11708,0.18473
1.5936,0.72556,293.71,294.72,-0.0016002,94771,-1.4555e+06,0.0082512,0.39233,0.39152,0.39805
0.22399,1.0348,296.5,297.26,-7.6096e-08,99458,20465,5.2141e-05,0.3473,0.34725,0.35086
0.37503,2.8046,296.45,298.3,-5.4028e-06,1.0147e+05,-2.4643e+06,0.010845,0.16904,0.16916,0.11728
0.44827,1.4367,294.53,301.79,-0.0027365,98243,-3.4846e+06,0.00040409,0.24704,0.24735,0.28416
-0.35904,0.99234,279.82,305.25,-2.5112e-06,94683,-3.2831e+05,0,0.12929,0.12926,0.1463
0.13916,-0.195,294.94,300.88,-0.0017326,93485,-2.3069e+06,0.00076907,0.37485,0.37356,0.36208
0.60551,-0.32542,295.07,296.64,-1.9024e-06,97662,8911.3,0.00046275,0.45199,0.4514,0.45209
-1.6712,-1.746,283.44,302.79,-0.0020207,95905,-4.4558e+06,0,0.12792,0.12807,0.23032
2.5938,0.050113,293.17,300.53,-0.00029267,92819,-6.6336e+05,5.2141e-05,0.15164,0.14969,0.20597
-0.76994,1.3509,295.28,296.05,-9.8925e-07,98124,50793,0,0.47833,0.47753,0.47209
-0.60608,1.3819,293.27,295.69,-2.4351e-06,96448,1.4539e+05,0,0.31387,0.31331,0.33979
1.7132,0.94944,291.66,308.56,-4.7712e-05,97688,-3.0441e+06,0.00013687,0.032549,0.030778,0.12979
-0.84111,-0.02168,293.51,297.09,-0.00016581,94971,2.6887e+05,0.00032588,0.40541,0.40361,0.4198
3.435,0.12785,295.64,297.77,-3.0438e-07,98400,91231,0.00078863,0.19854,0.19711,0.080707
0.3531,-1.2158,296.65,297.44,-1.0653e-06,1.01e+05,36351,0,0.461,0.46205,0.4834
1.3338,0.99404,295.11,300.61,-0.00054492,97522,-9.7675e+05,0.0001499,0.3807,0.37822,0.3871
-0.55353,0.63508,293.9,294.22,-0.0016921,95289,-2.2643e+06,0.013765,0.42386,0.41514,0.39812
-3.2146,-1.7592,277.71,295.91,-0.0011353,92532,-3.6074e+06,0,0.10907,0.10909,0.15428
1.7074,0.87,293.88,294.58,-2.7395e-06,96500,1.1506e+05,0,0.43614,0.43626,0.45479
0.29103,1.8441,295.68,296.55,-1.8263e-06,96362,1.0784e+05,0,0.45439,0.4533,0.44656
0.97379,2.8946,295.34,297.08,-0.0017248,96431,-9.912e+05,0.0019944,0.39927,0.39932,0.41706
1.5978,-1.229,297.21,303.85,-0.0027204,97935,-3.6709e+06,0.00037802,0.33017,0.36012,0.34778
-0.21463,-0.5391,294.18,296.46,-0.0020034,92613,-3.5005e+06,0.0099719,0.32484,0.30692,0.28765
2.0372,0.82752,292.91,296.36,-7.6705e-05,97954,-82795,0,0.4041,0.40227,0.40779
2.2487,2.441,295.81,299.88,-1.5219e-07,97664,2.4865e+05,0,0.035884,0.035172,0.1145
-2.1441,-2.692,274.7,302.36,0,93183,-5.022e+06,0,0.0046659,0.0046378,0.0057246
1.4265,-0.38617,293.65,303.46,-0.0026774,95181,-4.1627e+06,0.00011732,0.32036,0.34048,0.32341
0.17351,-0.4363,277,297.02,-2.5112e-06,95711,38517,0,0.1189,0.11894,0.16176
-0.79063,-0.63681,295.55,296.72,-5.0223e-06,96275,1.0278e+05,0,0.39293,0.39232,0.418
-1.0824,1.2234,291.09,299.31,-0.00035172,92454,-2.7921e+05,0,0.27695,0.27446,0.30075
-0.93132,0.76932,293.77,294.37,-7.6096e-08,96824,1.5766e+05,0.00012383,0.49196,0.49046,0.48787
0.48634,1.9673,292.69,295.84,-3.8809e-06,92781,1.0928e+05,0,0.2979,0.29722,0.27282
-1.4159,0.042892,285.86,304.98,-0.00071956,98397,-4.4023e+05,0,0.11089,0.11045,0.18601
0.93903,0.090895,294.17,295.8,-7.6096e-08,93750,47905,0,0.40532,0.40262,0.4031
0.63985,0.9847,289.06,309.8,-0.00057232,97429,-3.9366e+06,0.00020204,0.13492,0.13487,0.15967
-1.6546,0.49914,289.32,291.57,-5.3267e-07,96829,50071,0,0.14819,0.14853,0.22626
1.5022,0.38147,294.46,295.77,-4.2614e-06,98067,1.7644e+05,0,0.3473,0.34718,0.34885
3.5331,1.1674,282.07,310.21,-3.7287e-06,96456,-1.862e+06,0,0.1948,0.1947,0.21733
1.7501,2.8777,291.19,306.91,-0.0011594,93521,-4.1237e+06,0.0011927,0.19903,0.20493,0.17274
1.3938,1.0463,293.12,297.92,-0.00011255,92749,-4.4746e+05,9.7763e-05,0.33705,0.32955,0.19197
-0.44428,2.223,292.27,295.68,-6.316e-06,91848,2.2049e+05,0,0.24144,0.24202,0.30173
-1.6248,-3.427,276.39,298.73,-4.2005e-05,94912,4.0823e+05,0,0.10605,0.10603,0.15183
3.7127,1.1432,288.82,310.78,-6.5443e-05,98524,-5.8574e+06,0.00043668,0.033252,0.032652,0.1455
-0.99877,-3.5752,274.24,294.9,-6.8486e-07,93889,3.2375e+05,0,0.11972,0.11974,0.14978
0.4611,1.2273,295.02,301.33,-0.0015367,95051,-2.3906e+06,0.0011406,0.37696,0.3754,0.37251
1.1335,0.94519,293.53,295.06,-0.0020572,92762,-1.1522e+06,0.0025353,0.37708,0.3929,0.36125
0.83185,2.2141,284.1,296.32,0,96488,2.5876e+05,0,0.019254,0.019245,6.5585e-05
1.8332,0.84536,293.08,295.09,-3.5765e-06,96507,3.7935e+05,0,0.19777,0.19789,0.24689
0.70358,0.071779,294.72,296.58,-0.0022104,96503,-5.0205e+06,0.0039105,0.48666,0.48451,0.47405
0.072958,1.4337,293.91,297.04,-0.0026419,96937,-2.5979e+06,0.00032588,0.14328,0.14371,0.23236
-2.4748,-1.3012,279.95,299.14,-0.00042446,98127,-4.0601e+06,0,0.051606,0.051606,0.059308
